Codigo_Venda,ID_Produto,ID_Fornecedor,Quantidade_Venda,Preco_Unitario,Custo_Frete
SO65147,225,32,1,8.99,0.2248
SO65905,225,32,1,8.99,0.2248
SO65944,225,32,1,8.99,0.2248
SO66143,225,32,1,8.99,0.2248
SO66462,225,32,1,8.99,0.2248
SO66491,225,32,1,8.99,0.2248
SO66591,225,32,1,8.99,0.2248
SO66754,225,32,1,8.99,0.2248
SO66788,225,32,1,8.99,0.2248
SO66822,225,32,1,8.99,0.2248
SO67466,225,32,1,8.99,0.2248
SO67706,225,32,1,8.99,0.2248
SO67718,225,32,1,8.99,0.2248
SO67750,225,32,1,8.99,0.2248
SO67924,225,32,1,8.99,0.2248
SO68115,225,32,1,8.99,0.2248
SO68301,225,32,1,8.99,0.2248
SO68322,225,32,1,8.99,0.2248
SO68703,225,32,1,8.99,0.2248
SO68995,225,32,1,8.99,0.2248
SO69018,225,32,1,8.99,0.2248
SO69219,225,32,1,8.99,0.2248
SO69231,225,32,1,8.99,0.2248
SO69743,225,32,1,8.99,0.2248
SO69764,225,32,1,8.99,0.2248
SO69885,225,32,1,8.99,0.2248
SO70229,225,32,1,8.99,0.2248
SO70543,225,32,1,8.99,0.2248
SO70565,225,32,1,8.99,0.2248
SO70641,225,32,1,8.99,0.2248
SO71269,225,32,1,8.99,0.2248
SO71368,225,32,1,8.99,0.2248
SO71441,225,32,1,8.99,0.2248
SO71636,225,32,1,8.99,0.2248
SO71987,225,32,1,8.99,0.2248
SO72430,225,32,1,8.99,0.2248
SO72552,225,32,1,8.99,0.2248
SO72627,225,32,1,8.99,0.2248
SO72671,225,32,1,8.99,0.2248
SO72696,225,32,1,8.99,0.2248
SO72771,225,32,1,8.99,0.2248
SO72779,225,32,1,8.99,0.2248
SO73208,225,32,1,8.99,0.2248
SO73595,225,32,1,8.99,0.2248
SO73599,225,32,1,8.99,0.2248
SO73890,225,32,1,8.99,0.2248
SO74015,225,32,1,8.99,0.2248
SO74066,225,32,1,8.99,0.2248
SO74322,225,32,1,8.99,0.2248
SO74665,225,32,1,8.99,0.2248
SO74804,225,32,1,8.99,0.2248
SO74865,225,32,1,8.99,0.2248
SO74897,225,32,1,8.99,0.2248
SO74988,225,32,1,8.99,0.2248
SO51199,479,32,1,8.99,0.2248
SO51220,479,32,1,8.99,0.2248
SO51356,479,32,1,8.99,0.2248
SO51437,479,32,1,8.99,0.2248
SO51488,479,32,1,8.99,0.2248
SO51496,479,32,1,8.99,0.2248
SO51523,479,32,1,8.99,0.2248
SO51524,479,32,1,8.99,0.2248
SO51569,479,32,1,8.99,0.2248
SO51630,479,32,1,8.99,0.2248
SO51918,479,32,1,8.99,0.2248
SO52274,479,32,1,8.99,0.2248
SO52571,479,32,1,8.99,0.2248
SO52833,479,32,1,8.99,0.2248
SO52923,479,32,1,8.99,0.2248
SO52960,479,32,1,8.99,0.2248
SO53066,479,32,1,8.99,0.2248
SO53283,479,32,1,8.99,0.2248
SO53284,479,32,1,8.99,0.2248
SO53286,479,32,1,8.99,0.2248
SO53650,479,32,1,8.99,0.2248
SO53715,479,32,1,8.99,0.2248
SO53717,479,32,1,8.99,0.2248
SO53823,479,32,1,8.99,0.2248
SO53825,479,32,1,8.99,0.2248
SO53854,479,32,1,8.99,0.2248
SO53973,479,32,1,8.99,0.2248
SO54297,479,32,1,8.99,0.2248
SO54308,479,32,1,8.99,0.2248
SO54371,479,32,1,8.99,0.2248
SO54518,479,32,1,8.99,0.2248
SO54521,479,32,1,8.99,0.2248
SO54580,479,32,1,8.99,0.2248
SO54926,479,32,1,8.99,0.2248
SO54967,479,32,1,8.99,0.2248
SO55229,479,32,1,8.99,0.2248
SO55450,479,32,1,8.99,0.2248
SO55731,479,32,1,8.99,0.2248
SO55805,479,32,1,8.99,0.2248
SO56063,479,32,1,8.99,0.2248
SO56065,479,32,1,8.99,0.2248
SO56103,479,32,1,8.99,0.2248
SO56117,479,32,1,8.99,0.2248
SO56370,479,32,1,8.99,0.2248
SO56905,479,32,1,8.99,0.2248
SO57423,479,32,1,8.99,0.2248
SO57477,479,32,1,8.99,0.2248
SO57527,479,32,1,8.99,0.2248
SO57665,479,32,1,8.99,0.2248
SO57740,479,32,1,8.99,0.2248
SO58118,479,32,1,8.99,0.2248
SO58185,479,32,1,8.99,0.2248
SO58822,479,32,1,8.99,0.2248
SO58823,479,32,1,8.99,0.2248
SO58829,479,32,1,8.99,0.2248
SO59130,479,32,1,8.99,0.2248
SO59197,479,32,1,8.99,0.2248
SO59240,479,32,1,8.99,0.2248
SO59255,479,32,1,8.99,0.2248
SO59256,479,32,1,8.99,0.2248
SO59258,479,32,1,8.99,0.2248
SO59261,479,32,1,8.99,0.2248
SO59397,479,32,1,8.99,0.2248
SO59472,479,32,1,8.99,0.2248
SO59639,479,32,1,8.99,0.2248
SO59697,479,32,1,8.99,0.2248
SO59699,479,32,1,8.99,0.2248
SO59799,479,32,1,8.99,0.2248
SO59895,479,32,1,8.99,0.2248
SO59968,479,32,1,8.99,0.2248
SO60033,479,32,1,8.99,0.2248
SO60035,479,32,1,8.99,0.2248
SO60305,479,32,1,8.99,0.2248
SO60308,479,32,1,8.99,0.2248
SO60440,479,32,1,8.99,0.2248
SO60688,479,32,1,8.99,0.2248
SO60750,479,32,1,8.99,0.2248
SO61023,479,32,1,8.99,0.2248
SO61089,479,32,1,8.99,0.2248
SO61531,479,32,1,8.99,0.2248
SO61533,479,32,1,8.99,0.2248
SO61777,479,32,1,8.99,0.2248
SO61780,479,32,1,8.99,0.2248
SO61852,479,32,1,8.99,0.2248
SO62082,479,32,1,8.99,0.2248
SO62158,479,32,1,8.99,0.2248
SO62385,479,32,1,8.99,0.2248
SO62524,479,32,1,8.99,0.2248
SO62744,479,32,1,8.99,0.2248
SO62996,479,32,1,8.99,0.2248
SO63096,479,32,1,8.99,0.2248
SO63352,479,32,1,8.99,0.2248
SO63355,479,32,1,8.99,0.2248
SO63413,479,32,1,8.99,0.2248
SO63680,479,32,1,8.99,0.2248
SO63741,479,32,1,8.99,0.2248
SO63807,479,32,1,8.99,0.2248
SO63812,479,32,1,8.99,0.2248
SO63813,479,32,1,8.99,0.2248
SO64045,479,32,1,8.99,0.2248
SO64370,479,32,1,8.99,0.2248
SO64378,479,32,1,8.99,0.2248
SO64422,479,32,1,8.99,0.2248
SO64443,479,32,1,8.99,0.2248
SO64514,479,32,1,8.99,0.2248
SO64606,479,32,1,8.99,0.2248
SO64666,479,32,1,8.99,0.2248
SO64722,479,32,1,8.99,0.2248
SO65500,479,32,1,8.99,0.2248
SO65738,479,32,1,8.99,0.2248
SO65866,479,32,1,8.99,0.2248
SO66009,479,32,1,8.99,0.2248
SO66066,479,32,1,8.99,0.2248
SO66195,479,32,1,8.99,0.2248
SO66199,479,32,1,8.99,0.2248
SO66253,479,32,1,8.99,0.2248
SO66364,479,32,1,8.99,0.2248
SO66541,479,32,1,8.99,0.2248
SO66550,479,32,1,8.99,0.2248
SO66559,479,32,1,8.99,0.2248
SO66628,479,32,1,8.99,0.2248
SO66759,479,32,1,8.99,0.2248
SO67007,479,32,1,8.99,0.2248
SO67008,479,32,1,8.99,0.2248
SO67192,479,32,1,8.99,0.2248
SO67198,479,32,1,8.99,0.2248
SO67395,479,32,1,8.99,0.2248
SO67397,479,32,1,8.99,0.2248
SO67467,479,32,1,8.99,0.2248
SO67564,479,32,1,8.99,0.2248
SO67566,479,32,1,8.99,0.2248
SO67632,479,32,1,8.99,0.2248
SO67756,479,32,1,8.99,0.2248
SO67831,479,32,1,8.99,0.2248
SO67897,479,32,1,8.99,0.2248
SO68020,479,32,1,8.99,0.2248
SO68073,479,32,1,8.99,0.2248
SO68075,479,32,1,8.99,0.2248
SO68389,479,32,1,8.99,0.2248
SO68794,479,32,1,8.99,0.2248
SO68941,479,32,1,8.99,0.2248
SO68942,479,32,1,8.99,0.2248
SO69145,479,32,1,8.99,0.2248
SO69161,479,32,1,8.99,0.2248
SO69227,479,32,1,8.99,0.2248
SO69230,479,32,1,8.99,0.2248
SO69379,479,32,1,8.99,0.2248
SO69382,479,32,1,8.99,0.2248
SO69641,479,32,1,8.99,0.2248
SO69851,479,32,1,8.99,0.2248
SO69853,479,32,1,8.99,0.2248
SO69855,479,32,1,8.99,0.2248
SO69997,479,32,1,8.99,0.2248
SO69998,479,32,1,8.99,0.2248
SO70231,479,32,1,8.99,0.2248
SO70237,479,32,1,8.99,0.2248
SO70299,479,32,1,8.99,0.2248
SO70301,479,32,1,8.99,0.2248
SO70305,479,32,1,8.99,0.2248
SO70442,479,32,1,8.99,0.2248
SO70515,479,32,1,8.99,0.2248
SO70656,479,32,1,8.99,0.2248
SO70658,479,32,1,8.99,0.2248
SO70737,479,32,1,8.99,0.2248
SO70926,479,32,1,8.99,0.2248
SO71009,479,32,1,8.99,0.2248
SO71082,479,32,1,8.99,0.2248
SO71271,479,32,1,8.99,0.2248
SO71272,479,32,1,8.99,0.2248
SO71273,479,32,1,8.99,0.2248
SO71276,479,32,1,8.99,0.2248
SO71334,479,32,1,8.99,0.2248
SO71683,479,32,1,8.99,0.2248
SO71707,479,32,1,8.99,0.2248
SO71736,479,32,1,8.99,0.2248
SO71764,479,32,1,8.99,0.2248
SO71765,479,32,1,8.99,0.2248
SO72053,479,32,1,8.99,0.2248
SO72112,479,32,1,8.99,0.2248
SO72114,479,32,1,8.99,0.2248
SO72335,479,32,1,8.99,0.2248
SO72343,479,32,1,8.99,0.2248
SO72395,479,32,1,8.99,0.2248
SO72431,479,32,1,8.99,0.2248
SO72712,479,32,1,8.99,0.2248
SO72716,479,32,1,8.99,0.2248
SO73017,479,32,1,8.99,0.2248
SO73397,479,32,1,8.99,0.2248
SO73403,479,32,1,8.99,0.2248
SO73485,479,32,1,8.99,0.2248
SO73702,479,32,1,8.99,0.2248
SO73773,479,32,1,8.99,0.2248
SO51498,217,32,1,34.99,0.8748
SO51504,217,32,1,34.99,0.8748
SO51505,217,32,1,34.99,0.8748
SO51540,217,32,1,34.99,0.8748
SO51583,217,32,1,34.99,0.8748
SO51593,217,32,1,34.99,0.8748
SO51947,217,32,1,34.99,0.8748
SO52150,217,32,1,34.99,0.8748
SO52190,217,32,1,34.99,0.8748
SO52263,217,32,1,34.99,0.8748
SO52298,217,32,1,34.99,0.8748
SO52517,217,32,1,34.99,0.8748
SO52565,217,32,1,34.99,0.8748
SO52637,217,32,1,34.99,0.8748
SO52696,217,32,1,34.99,0.8748
SO52716,217,32,1,34.99,0.8748
SO53125,217,32,1,34.99,0.8748
SO53375,217,32,1,34.99,0.8748
SO53867,217,32,1,34.99,0.8748
SO54001,217,32,1,34.99,0.8748
SO54006,217,32,1,34.99,0.8748
SO54093,217,32,1,34.99,0.8748
SO54180,217,32,1,34.99,0.8748
SO54225,217,32,1,34.99,0.8748
SO54495,217,32,1,34.99,0.8748
SO54537,217,32,1,34.99,0.8748
SO54651,217,32,1,34.99,0.8748
SO54740,217,32,1,34.99,0.8748
SO54811,217,32,1,34.99,0.8748
SO55152,217,32,1,34.99,0.8748
SO55201,217,32,1,34.99,0.8748
SO55230,217,32,1,34.99,0.8748
SO55231,217,32,1,34.99,0.8748
SO55375,217,32,1,34.99,0.8748
SO55438,217,32,1,34.99,0.8748
SO55472,217,32,1,34.99,0.8748
SO55609,217,32,1,34.99,0.8748
SO55679,217,32,1,34.99,0.8748
SO56116,217,32,1,34.99,0.8748
SO56118,217,32,1,34.99,0.8748
SO56330,217,32,1,34.99,0.8748
SO56426,217,32,1,34.99,0.8748
SO56478,217,32,1,34.99,0.8748
SO56522,217,32,1,34.99,0.8748
SO56652,217,32,1,34.99,0.8748
SO56712,217,32,1,34.99,0.8748
SO57396,217,32,1,34.99,0.8748
SO57450,217,32,1,34.99,0.8748
SO57467,217,32,1,34.99,0.8748
SO57478,217,32,1,34.99,0.8748
SO57515,217,32,1,34.99,0.8748
SO57588,217,32,1,34.99,0.8748
SO57623,217,32,1,34.99,0.8748
SO57840,217,32,1,34.99,0.8748
SO57946,217,32,1,34.99,0.8748
SO58055,217,32,1,34.99,0.8748
SO58220,217,32,1,34.99,0.8748
SO58649,217,32,1,34.99,0.8748
SO59159,217,32,1,34.99,0.8748
SO59198,217,32,1,34.99,0.8748
SO59260,217,32,1,34.99,0.8748
SO59362,217,32,1,34.99,0.8748
SO59471,217,32,1,34.99,0.8748
SO59566,217,32,1,34.99,0.8748
SO59783,217,32,1,34.99,0.8748
SO60310,217,32,1,34.99,0.8748
SO60371,217,32,1,34.99,0.8748
SO60372,217,32,1,34.99,0.8748
SO60602,217,32,1,34.99,0.8748
SO60730,217,32,1,34.99,0.8748
SO61338,217,32,1,34.99,0.8748
SO61577,217,32,1,34.99,0.8748
SO61645,217,32,1,34.99,0.8748
SO61963,217,32,1,34.99,0.8748
SO62064,217,32,1,34.99,0.8748
SO62362,217,32,1,34.99,0.8748
SO62424,217,32,1,34.99,0.8748
SO62523,217,32,1,34.99,0.8748
SO62810,217,32,1,34.99,0.8748
SO62848,217,32,1,34.99,0.8748
SO63050,217,32,1,34.99,0.8748
SO63335,217,32,1,34.99,0.8748
SO63492,217,32,1,34.99,0.8748
SO63521,217,32,1,34.99,0.8748
SO63803,217,32,1,34.99,0.8748
SO63809,217,32,1,34.99,0.8748
SO64257,217,32,1,34.99,0.8748
SO64328,217,32,1,34.99,0.8748
SO64664,217,32,1,34.99,0.8748
SO64965,217,32,1,34.99,0.8748
SO64985,217,32,1,34.99,0.8748
SO65079,217,32,1,34.99,0.8748
SO65080,217,32,1,34.99,0.8748
SO65146,217,32,1,34.99,0.8748
SO65445,217,32,1,34.99,0.8748
SO65474,217,32,1,34.99,0.8748
SO65555,217,32,1,34.99,0.8748
SO65771,217,32,1,34.99,0.8748
SO66032,217,32,1,34.99,0.8748
SO66146,217,32,1,34.99,0.8748
SO66202,217,32,1,34.99,0.8748
SO66214,217,32,1,34.99,0.8748
SO66383,217,32,1,34.99,0.8748
SO66492,217,32,1,34.99,0.8748
SO66493,217,32,1,34.99,0.8748
SO66561,217,32,1,34.99,0.8748
SO66562,217,32,1,34.99,0.8748
SO66877,217,32,1,34.99,0.8748
SO67136,217,32,1,34.99,0.8748
SO67252,217,32,1,34.99,0.8748
SO67398,217,32,1,34.99,0.8748
SO67599,217,32,1,34.99,0.8748
SO67606,217,32,1,34.99,0.8748
SO67634,217,32,1,34.99,0.8748
SO67752,217,32,1,34.99,0.8748
SO67759,217,32,1,34.99,0.8748
SO67900,217,32,1,34.99,0.8748
SO68245,217,32,1,34.99,0.8748
SO68254,217,32,1,34.99,0.8748
SO68306,217,32,1,34.99,0.8748
SO68336,217,32,1,34.99,0.8748
SO68338,217,32,1,34.99,0.8748
SO68455,217,32,1,34.99,0.8748
SO68525,217,32,1,34.99,0.8748
SO68593,217,32,1,34.99,0.8748
SO68708,217,32,1,34.99,0.8748
SO68728,217,32,1,34.99,0.8748
SO68764,217,32,1,34.99,0.8748
SO69010,217,32,1,34.99,0.8748
SO69144,217,32,1,34.99,0.8748
SO69304,217,32,1,34.99,0.8748
SO69381,217,32,1,34.99,0.8748
SO69584,217,32,1,34.99,0.8748
SO69784,217,32,1,34.99,0.8748
SO69852,217,32,1,34.99,0.8748
SO69859,217,32,1,34.99,0.8748
SO69860,217,32,1,34.99,0.8748
SO69915,217,32,1,34.99,0.8748
SO69969,217,32,1,34.99,0.8748
SO70118,217,32,1,34.99,0.8748
SO70337,217,32,1,34.99,0.8748
SO70402,217,32,1,34.99,0.8748
SO70430,217,32,1,34.99,0.8748
SO70548,217,32,1,34.99,0.8748
SO70695,217,32,1,34.99,0.8748
SO70733,217,32,1,34.99,0.8748
SO70813,217,32,1,34.99,0.8748
SO70861,217,32,1,34.99,0.8748
SO70890,217,32,1,34.99,0.8748
SO70896,217,32,1,34.99,0.8748
SO70924,217,32,1,34.99,0.8748
SO70928,217,32,1,34.99,0.8748
SO71006,217,32,1,34.99,0.8748
SO71011,217,32,1,34.99,0.8748
SO71042,217,32,1,34.99,0.8748
SO71136,217,32,1,34.99,0.8748
SO71202,217,32,1,34.99,0.8748
SO71206,217,32,1,34.99,0.8748
SO71340,217,32,1,34.99,0.8748
SO71380,217,32,1,34.99,0.8748
SO71585,217,32,1,34.99,0.8748
SO71659,217,32,1,34.99,0.8748
SO72055,217,32,1,34.99,0.8748
SO72304,217,32,1,34.99,0.8748
SO72318,217,32,1,34.99,0.8748
SO72460,217,32,1,34.99,0.8748
SO72463,217,32,1,34.99,0.8748
SO72464,217,32,1,34.99,0.8748
SO72533,217,32,1,34.99,0.8748
SO72713,217,32,1,34.99,0.8748
SO72742,217,32,1,34.99,0.8748
SO72754,217,32,1,34.99,0.8748
SO72932,217,32,1,34.99,0.8748
SO73122,217,32,1,34.99,0.8748
SO73209,217,32,1,34.99,0.8748
SO73230,217,32,1,34.99,0.8748
SO73246,217,32,1,34.99,0.8748
SO73319,217,32,1,34.99,0.8748
SO73445,217,32,1,34.99,0.8748
SO73478,217,32,1,34.99,0.8748
SO73664,217,32,1,34.99,0.8748
SO73912,217,32,1,34.99,0.8748
SO73973,217,32,1,34.99,0.8748
SO74396,217,32,1,34.99,0.8748
SO74640,217,32,1,34.99,0.8748
SO74670,217,32,1,34.99,0.8748
SO74718,217,32,1,34.99,0.8748
SO74827,217,32,1,34.99,0.8748
SO74881,217,32,1,34.99,0.8748
SO75047,217,32,1,34.99,0.8748
SO75097,217,32,1,34.99,0.8748
SO51210,222,32,1,34.99,0.8748
SO51242,222,32,1,34.99,0.8748
SO51330,222,32,1,34.99,0.8748
SO51433,222,32,1,34.99,0.8748
SO51599,222,32,1,34.99,0.8748
SO52016,222,32,1,34.99,0.8748
SO52063,222,32,1,34.99,0.8748
SO52106,222,32,1,34.99,0.8748
SO52245,222,32,1,34.99,0.8748
SO52250,222,32,1,34.99,0.8748
SO52421,222,32,1,34.99,0.8748
SO52722,222,32,1,34.99,0.8748
SO52745,222,32,1,34.99,0.8748
SO52865,222,32,1,34.99,0.8748
SO52924,222,32,1,34.99,0.8748
SO52940,222,32,1,34.99,0.8748
SO52957,222,32,1,34.99,0.8748
SO53053,222,32,1,34.99,0.8748
SO53234,222,32,1,34.99,0.8748
SO53238,222,32,1,34.99,0.8748
SO53287,222,32,1,34.99,0.8748
SO53445,222,32,1,34.99,0.8748
SO53716,222,32,1,34.99,0.8748
SO53895,222,32,1,34.99,0.8748
SO53896,222,32,1,34.99,0.8748
SO53900,222,32,1,34.99,0.8748
SO53922,222,32,1,34.99,0.8748
SO54003,222,32,1,34.99,0.8748
SO54624,222,32,1,34.99,0.8748
SO54700,222,32,1,34.99,0.8748
SO54710,222,32,1,34.99,0.8748
SO54742,222,32,1,34.99,0.8748
SO54848,222,32,1,34.99,0.8748
SO55352,222,32,1,34.99,0.8748
SO55464,222,32,1,34.99,0.8748
SO55466,222,32,1,34.99,0.8748
SO55527,222,32,1,34.99,0.8748
SO55678,222,32,1,34.99,0.8748
SO55770,222,32,1,34.99,0.8748
SO55963,222,32,1,34.99,0.8748
SO55995,222,32,1,34.99,0.8748
SO56031,222,32,1,34.99,0.8748
SO56075,222,32,1,34.99,0.8748
SO56400,222,32,1,34.99,0.8748
SO56470,222,32,1,34.99,0.8748
SO56575,222,32,1,34.99,0.8748
SO56676,222,32,1,34.99,0.8748
SO56709,222,32,1,34.99,0.8748
SO56743,222,32,1,34.99,0.8748
SO56776,222,32,1,34.99,0.8748
SO56954,222,32,1,34.99,0.8748
SO56985,222,32,1,34.99,0.8748
SO57008,222,32,1,34.99,0.8748
SO57238,222,32,1,34.99,0.8748
SO57345,222,32,1,34.99,0.8748
SO57363,222,32,1,34.99,0.8748
SO57422,222,32,1,34.99,0.8748
SO57525,222,32,1,34.99,0.8748
SO57742,222,32,1,34.99,0.8748
SO57785,222,32,1,34.99,0.8748
SO58010,222,32,1,34.99,0.8748
SO58016,222,32,1,34.99,0.8748
SO58082,222,32,1,34.99,0.8748
SO58120,222,32,1,34.99,0.8748
SO58232,222,32,1,34.99,0.8748
SO58274,222,32,1,34.99,0.8748
SO58345,222,32,1,34.99,0.8748
SO58410,222,32,1,34.99,0.8748
SO58464,222,32,1,34.99,0.8748
SO58663,222,32,1,34.99,0.8748
SO58734,222,32,1,34.99,0.8748
SO58738,222,32,1,34.99,0.8748
SO58796,222,32,1,34.99,0.8748
SO58800,222,32,1,34.99,0.8748
SO58820,222,32,1,34.99,0.8748
SO59128,222,32,1,34.99,0.8748
SO59134,222,32,1,34.99,0.8748
SO59445,222,32,1,34.99,0.8748
SO59701,222,32,1,34.99,0.8748
SO59854,222,32,1,34.99,0.8748
SO59892,222,32,1,34.99,0.8748
SO60705,222,32,1,34.99,0.8748
SO60791,222,32,1,34.99,0.8748
SO60826,222,32,1,34.99,0.8748
SO61010,222,32,1,34.99,0.8748
SO61402,222,32,1,34.99,0.8748
SO61590,222,32,1,34.99,0.8748
SO61755,222,32,1,34.99,0.8748
SO61756,222,32,1,34.99,0.8748
SO61807,222,32,1,34.99,0.8748
SO62000,222,32,1,34.99,0.8748
SO62117,222,32,1,34.99,0.8748
SO62260,222,32,1,34.99,0.8748
SO62278,222,32,1,34.99,0.8748
SO62614,222,32,1,34.99,0.8748
SO62615,222,32,1,34.99,0.8748
SO62741,222,32,1,34.99,0.8748
SO63055,222,32,1,34.99,0.8748
SO63609,222,32,1,34.99,0.8748
SO63645,222,32,1,34.99,0.8748
SO63669,222,32,1,34.99,0.8748
SO64026,222,32,1,34.99,0.8748
SO64113,222,32,1,34.99,0.8748
SO64172,222,32,1,34.99,0.8748
SO64189,222,32,1,34.99,0.8748
SO64291,222,32,1,34.99,0.8748
SO64437,222,32,1,34.99,0.8748
SO64780,222,32,1,34.99,0.8748
SO64846,222,32,1,34.99,0.8748
SO65654,222,32,1,34.99,0.8748
SO65766,222,32,1,34.99,0.8748
SO65785,222,32,1,34.99,0.8748
SO65818,222,32,1,34.99,0.8748
SO65862,222,32,1,34.99,0.8748
SO65870,222,32,1,34.99,0.8748
SO66070,222,32,1,34.99,0.8748
SO66255,222,32,1,34.99,0.8748
SO66287,222,32,1,34.99,0.8748
SO66425,222,32,1,34.99,0.8748
SO66642,222,32,1,34.99,0.8748
SO66850,222,32,1,34.99,0.8748
SO67194,222,32,1,34.99,0.8748
SO67197,222,32,1,34.99,0.8748
SO67563,222,32,1,34.99,0.8748
SO67832,222,32,1,34.99,0.8748
SO68059,222,32,1,34.99,0.8748
SO68061,222,32,1,34.99,0.8748
SO68071,222,32,1,34.99,0.8748
SO68079,222,32,1,34.99,0.8748
SO68119,222,32,1,34.99,0.8748
SO68451,222,32,1,34.99,0.8748
SO68454,222,32,1,34.99,0.8748
SO68707,222,32,1,34.99,0.8748
SO68725,222,32,1,34.99,0.8748
SO68731,222,32,1,34.99,0.8748
SO68800,222,32,1,34.99,0.8748
SO69909,222,32,1,34.99,0.8748
SO69932,222,32,1,34.99,0.8748
SO69938,222,32,1,34.99,0.8748
SO70048,222,32,1,34.99,0.8748
SO70081,222,32,1,34.99,0.8748
SO70212,222,32,1,34.99,0.8748
SO70303,222,32,1,34.99,0.8748
SO70363,222,32,1,34.99,0.8748
SO70401,222,32,1,34.99,0.8748
SO70512,222,32,1,34.99,0.8748
SO70532,222,32,1,34.99,0.8748
SO70736,222,32,1,34.99,0.8748
SO70740,222,32,1,34.99,0.8748
SO70814,222,32,1,34.99,0.8748
SO70925,222,32,1,34.99,0.8748
SO71077,222,32,1,34.99,0.8748
SO71081,222,32,1,34.99,0.8748
SO71204,222,32,1,34.99,0.8748
SO71338,222,32,1,34.99,0.8748
SO71476,222,32,1,34.99,0.8748
SO71481,222,32,1,34.99,0.8748
SO71610,222,32,1,34.99,0.8748
SO71712,222,32,1,34.99,0.8748
SO72305,222,32,1,34.99,0.8748
SO72316,222,32,1,34.99,0.8748
SO72332,222,32,1,34.99,0.8748
SO72337,222,32,1,34.99,0.8748
SO72342,222,32,1,34.99,0.8748
SO72565,222,32,1,34.99,0.8748
SO72572,222,32,1,34.99,0.8748
SO72778,222,32,1,34.99,0.8748
SO72812,222,32,1,34.99,0.8748
SO72924,222,32,1,34.99,0.8748
SO73077,222,32,1,34.99,0.8748
SO73401,222,32,1,34.99,0.8748
SO73479,222,32,1,34.99,0.8748
SO73486,222,32,1,34.99,0.8748
SO73491,222,32,1,34.99,0.8748
SO73516,222,32,1,34.99,0.8748
SO73539,222,32,1,34.99,0.8748
SO73623,222,32,1,34.99,0.8748
SO73774,222,32,1,34.99,0.8748
SO73850,222,32,1,34.99,0.8748
SO73852,222,32,1,34.99,0.8748
SO73858,222,32,1,34.99,0.8748
SO73974,222,32,1,34.99,0.8748
SO74138,222,32,1,34.99,0.8748
SO74392,222,32,1,34.99,0.8748
SO74394,222,32,1,34.99,0.8748
SO74508,222,32,1,34.99,0.8748
SO51400,214,32,1,34.99,0.8748
SO51403,214,32,1,34.99,0.8748
SO51449,214,32,1,34.99,0.8748
SO51508,214,32,1,34.99,0.8748
SO51585,214,32,1,34.99,0.8748
SO51677,214,32,1,34.99,0.8748
SO51888,214,32,1,34.99,0.8748
SO51899,214,32,1,34.99,0.8748
SO52186,214,32,1,34.99,0.8748
SO52193,214,32,1,34.99,0.8748
SO52325,214,32,1,34.99,0.8748
SO52336,214,32,1,34.99,0.8748
SO52462,214,32,1,34.99,0.8748
SO52500,214,32,1,34.99,0.8748
SO52802,214,32,1,34.99,0.8748
SO52864,214,32,1,34.99,0.8748
SO52875,214,32,1,34.99,0.8748
SO52921,214,32,1,34.99,0.8748
SO52996,214,32,1,34.99,0.8748
SO53050,214,32,1,34.99,0.8748
SO53339,214,32,1,34.99,0.8748
SO53343,214,32,1,34.99,0.8748
SO53361,214,32,1,34.99,0.8748
SO53391,214,32,1,34.99,0.8748
SO53657,214,32,1,34.99,0.8748
SO53691,214,32,1,34.99,0.8748
SO53743,214,32,1,34.99,0.8748
SO53947,214,32,1,34.99,0.8748
SO54034,214,32,1,34.99,0.8748
SO54098,214,32,1,34.99,0.8748
SO54171,214,32,1,34.99,0.8748
SO54173,214,32,1,34.99,0.8748
SO54234,214,32,1,34.99,0.8748
SO54283,214,32,1,34.99,0.8748
SO54284,214,32,1,34.99,0.8748
SO54368,214,32,1,34.99,0.8748
SO54424,214,32,1,34.99,0.8748
SO54448,214,32,1,34.99,0.8748
SO54499,214,32,1,34.99,0.8748
SO54741,214,32,1,34.99,0.8748
SO55000,214,32,1,34.99,0.8748
SO55087,214,32,1,34.99,0.8748
SO55130,214,32,1,34.99,0.8748
SO55135,214,32,1,34.99,0.8748
SO55544,214,32,1,34.99,0.8748
SO55673,214,32,1,34.99,0.8748
SO55674,214,32,1,34.99,0.8748
SO55792,214,32,1,34.99,0.8748
SO55803,214,32,1,34.99,0.8748
SO55909,214,32,1,34.99,0.8748
SO55992,214,32,1,34.99,0.8748
SO56078,214,32,1,34.99,0.8748
SO56183,214,32,1,34.99,0.8748
SO56219,214,32,1,34.99,0.8748
SO56246,214,32,1,34.99,0.8748
SO56312,214,32,1,34.99,0.8748
SO56328,214,32,1,34.99,0.8748
SO56624,214,32,1,34.99,0.8748
SO56736,214,32,1,34.99,0.8748
SO57364,214,32,1,34.99,0.8748
SO57503,214,32,1,34.99,0.8748
SO57576,214,32,1,34.99,0.8748
SO57612,214,32,1,34.99,0.8748
SO57715,214,32,1,34.99,0.8748
SO57841,214,32,1,34.99,0.8748
SO57887,214,32,1,34.99,0.8748
SO57948,214,32,1,34.99,0.8748
SO58057,214,32,1,34.99,0.8748
SO58187,214,32,1,34.99,0.8748
SO58343,214,32,1,34.99,0.8748
SO58453,214,32,1,34.99,0.8748
SO58519,214,32,1,34.99,0.8748
SO58736,214,32,1,34.99,0.8748
SO58802,214,32,1,34.99,0.8748
