Codigo_Venda,ID_Produto,Quantidade_Venda,Preco_Unitario,Custo_Frete,Data_Venda
SO62229,479,1,8.99,0.2248,2013-07-15 0:00
SO62340,479,1,8.99,0.2248,2013-07-17 0:00
SO62869,479,1,8.99,0.2248,2013-07-26 0:00
SO62944,479,1,8.99,0.2248,2013-07-27 0:00
SO63047,479,1,8.99,0.2248,2013-07-29 0:00
SO63495,479,1,8.99,0.2248,2013-08-02 0:00
SO63594,479,1,8.99,0.2248,2013-08-04 0:00
SO63747,479,1,8.99,0.2248,2013-08-06 0:00
SO63830,479,1,8.99,0.2248,2013-08-08 0:00
SO64161,479,1,8.99,0.2248,2013-08-13 0:00
SO64350,479,1,8.99,0.2248,2013-08-16 0:00
SO65391,479,1,8.99,0.2248,2013-08-29 0:00
SO65392,479,1,8.99,0.2248,2013-08-29 0:00
SO65624,479,1,8.99,0.2248,2013-09-02 0:00
SO65775,479,1,8.99,0.2248,2013-09-05 0:00
SO65872,479,1,8.99,0.2248,2013-09-06 0:00
SO66012,479,1,8.99,0.2248,2013-09-08 0:00
SO66031,479,1,8.99,0.2248,2013-09-09 0:00
SO66074,479,1,8.99,0.2248,2013-09-09 0:00
SO66366,479,1,8.99,0.2248,2013-09-14 0:00
SO66888,479,1,8.99,0.2248,2013-09-23 0:00
SO67079,479,1,8.99,0.2248,2013-09-25 0:00
SO67409,479,1,8.99,0.2248,2013-09-29 0:00
SO67411,479,1,8.99,0.2248,2013-09-29 0:00
SO67886,479,1,8.99,0.2248,2013-10-06 0:00
SO67958,479,1,8.99,0.2248,2013-10-07 0:00
SO68463,479,1,8.99,0.2248,2013-10-15 0:00
SO68464,479,1,8.99,0.2248,2013-10-15 0:00
SO68466,479,1,8.99,0.2248,2013-10-15 0:00
SO69019,479,1,8.99,0.2248,2013-10-23 0:00
SO69094,479,1,8.99,0.2248,2013-10-25 0:00
SO69155,479,1,8.99,0.2248,2013-10-25 0:00
SO69212,479,1,8.99,0.2248,2013-10-26 0:00
SO69221,479,1,8.99,0.2248,2013-10-26 0:00
SO69642,479,1,8.99,0.2248,2013-10-29 0:00
SO69799,479,1,8.99,0.2248,2013-11-01 0:00
SO70432,479,1,8.99,0.2248,2013-11-09 0:00
SO70590,479,1,8.99,0.2248,2013-11-11 0:00
SO71144,479,1,8.99,0.2248,2013-11-19 0:00
SO71500,479,1,8.99,0.2248,2013-11-25 0:00
SO72182,479,1,8.99,0.2248,2013-12-02 0:00
SO72351,479,1,8.99,0.2248,2013-12-04 0:00
SO72411,479,1,8.99,0.2248,2013-12-05 0:00
SO72510,479,1,8.99,0.2248,2013-12-06 0:00
SO72793,479,1,8.99,0.2248,2013-12-11 0:00
SO72840,479,1,8.99,0.2248,2013-12-11 0:00
SO73028,479,1,8.99,0.2248,2013-12-13 0:00
SO73176,479,1,8.99,0.2248,2013-12-15 0:00
SO73634,479,1,8.99,0.2248,2013-12-21 0:00
SO73865,479,1,8.99,0.2248,2013-12-24 0:00
SO73916,479,1,8.99,0.2248,2013-12-25 0:00
SO73938,479,1,8.99,0.2248,2013-12-25 0:00
SO74649,479,1,8.99,0.2248,2014-01-13 0:00
SO74837,479,1,8.99,0.2248,2014-01-19 0:00
SO51901,528,1,4.99,0.1248,2013-01-28 0:00
SO52354,528,1,4.99,0.1248,2013-02-06 0:00
SO52505,528,1,4.99,0.1248,2013-02-09 0:00
SO52906,528,1,4.99,0.1248,2013-02-17 0:00
SO53218,528,1,4.99,0.1248,2013-02-23 0:00
SO53747,528,1,4.99,0.1248,2013-03-02 0:00
SO53851,528,1,4.99,0.1248,2013-03-04 0:00
SO53956,528,1,4.99,0.1248,2013-03-06 0:00
SO54289,528,1,4.99,0.1248,2013-03-12 0:00
SO54345,528,1,4.99,0.1248,2013-03-13 0:00
SO54496,528,1,4.99,0.1248,2013-03-16 0:00
SO55006,528,1,4.99,0.1248,2013-03-25 0:00
SO55419,528,1,4.99,0.1248,2013-03-31 0:00
SO55422,528,1,4.99,0.1248,2013-03-31 0:00
SO55483,528,1,4.99,0.1248,2013-04-01 0:00
SO55532,528,1,4.99,0.1248,2013-04-02 0:00
SO55641,528,1,4.99,0.1248,2013-04-04 0:00
SO55646,528,1,4.99,0.1248,2013-04-04 0:00
SO56302,528,1,4.99,0.1248,2013-04-16 0:00
SO56360,528,1,4.99,0.1248,2013-04-17 0:00
SO56883,528,1,4.99,0.1248,2013-04-27 0:00
SO56961,528,1,4.99,0.1248,2013-04-29 0:00
SO57510,528,1,4.99,0.1248,2013-05-05 0:00
SO57855,528,1,4.99,0.1248,2013-05-12 0:00
SO58384,528,1,4.99,0.1248,2013-05-21 0:00
SO58746,528,1,4.99,0.1248,2013-05-27 0:00
SO59175,528,1,4.99,0.1248,2013-05-31 0:00
SO59310,528,1,4.99,0.1248,2013-06-02 0:00
SO59313,528,1,4.99,0.1248,2013-06-02 0:00
SO59741,528,1,4.99,0.1248,2013-06-08 0:00
SO59862,528,1,4.99,0.1248,2013-06-10 0:00
SO59941,528,1,4.99,0.1248,2013-06-11 0:00
SO60079,528,1,4.99,0.1248,2013-06-13 0:00
SO60249,528,1,4.99,0.1248,2013-06-16 0:00
SO60596,528,1,4.99,0.1248,2013-06-21 0:00
SO60971,528,1,4.99,0.1248,2013-06-27 0:00
SO60992,528,1,4.99,0.1248,2013-06-27 0:00
SO61067,528,1,4.99,0.1248,2013-06-28 0:00
SO61345,528,1,4.99,0.1248,2013-07-01 0:00
SO61405,528,1,4.99,0.1248,2013-07-02 0:00
SO61565,528,1,4.99,0.1248,2013-07-05 0:00
SO61571,528,1,4.99,0.1248,2013-07-05 0:00
SO61820,528,1,4.99,0.1248,2013-07-09 0:00
SO62244,528,1,4.99,0.1248,2013-07-16 0:00
SO62429,528,1,4.99,0.1248,2013-07-19 0:00
SO62500,528,1,4.99,0.1248,2013-07-20 0:00
SO62657,528,1,4.99,0.1248,2013-07-23 0:00
SO62658,528,1,4.99,0.1248,2013-07-23 0:00
SO62840,528,1,4.99,0.1248,2013-07-26 0:00
SO62841,528,1,4.99,0.1248,2013-07-26 0:00
SO63014,528,1,4.99,0.1248,2013-07-29 0:00
SO63392,528,1,4.99,0.1248,2013-08-01 0:00
SO63654,528,1,4.99,0.1248,2013-08-05 0:00
SO64142,528,1,4.99,0.1248,2013-08-13 0:00
SO64187,528,1,4.99,0.1248,2013-08-14 0:00
SO64335,528,1,4.99,0.1248,2013-08-16 0:00
SO64569,528,1,4.99,0.1248,2013-08-19 0:00
SO64760,528,1,4.99,0.1248,2013-08-22 0:00
SO65833,528,1,4.99,0.1248,2013-09-06 0:00
SO66344,528,1,4.99,0.1248,2013-09-14 0:00
SO66444,528,1,4.99,0.1248,2013-09-16 0:00
SO67726,528,1,4.99,0.1248,2013-10-04 0:00
SO68122,528,1,4.99,0.1248,2013-10-10 0:00
SO68409,528,1,4.99,0.1248,2013-10-15 0:00
SO68480,528,1,4.99,0.1248,2013-10-16 0:00
SO68750,528,1,4.99,0.1248,2013-10-20 0:00
SO69899,528,1,4.99,0.1248,2013-11-02 0:00
SO70029,528,1,4.99,0.1248,2013-11-04 0:00
SO70122,528,1,4.99,0.1248,2013-11-05 0:00
SO70196,528,1,4.99,0.1248,2013-11-06 0:00
SO70385,528,1,4.99,0.1248,2013-11-09 0:00
SO70465,528,1,4.99,0.1248,2013-11-10 0:00
SO70550,528,1,4.99,0.1248,2013-11-11 0:00
SO71243,528,1,4.99,0.1248,2013-11-21 0:00
SO71572,528,1,4.99,0.1248,2013-11-26 0:00
SO71961,528,1,4.99,0.1248,2013-11-29 0:00
SO72220,528,1,4.99,0.1248,2013-12-03 0:00
SO72469,528,1,4.99,0.1248,2013-12-06 0:00
SO72538,528,1,4.99,0.1248,2013-12-07 0:00
SO72676,528,1,4.99,0.1248,2013-12-09 0:00
SO72797,528,1,4.99,0.1248,2013-12-11 0:00
SO72890,528,1,4.99,0.1248,2013-12-12 0:00
SO72893,528,1,4.99,0.1248,2013-12-12 0:00
SO73421,528,1,4.99,0.1248,2013-12-19 0:00
SO73455,528,1,4.99,0.1248,2013-12-19 0:00
SO73540,528,1,4.99,0.1248,2013-12-20 0:00
SO73545,528,1,4.99,0.1248,2013-12-20 0:00
SO74037,528,1,4.99,0.1248,2013-12-27 0:00
SO74055,528,1,4.99,0.1248,2013-12-27 0:00
SO74869,528,1,4.99,0.1248,2014-01-20 0:00
SO75020,528,1,4.99,0.1248,2014-01-25 0:00
SO52312,530,1,4.99,0.1248,2013-02-05 0:00
SO52556,530,1,4.99,0.1248,2013-02-10 0:00
SO52648,530,1,4.99,0.1248,2013-02-12 0:00
SO53161,530,1,4.99,0.1248,2013-02-22 0:00
SO54076,530,1,4.99,0.1248,2013-03-08 0:00
SO54169,530,1,4.99,0.1248,2013-03-10 0:00
SO54656,530,1,4.99,0.1248,2013-03-18 0:00
SO54854,530,1,4.99,0.1248,2013-03-22 0:00
SO55363,530,1,4.99,0.1248,2013-03-30 0:00
SO55486,530,1,4.99,0.1248,2013-04-01 0:00
SO56095,530,1,4.99,0.1248,2013-04-12 0:00
SO56631,530,1,4.99,0.1248,2013-04-22 0:00
SO56638,530,1,4.99,0.1248,2013-04-22 0:00
SO57818,530,1,4.99,0.1248,2013-05-11 0:00
SO57882,530,1,4.99,0.1248,2013-05-12 0:00
SO58614,530,1,4.99,0.1248,2013-05-25 0:00
SO59481,530,1,4.99,0.1248,2013-06-04 0:00
SO60542,530,1,4.99,0.1248,2013-06-20 0:00
SO60803,530,1,4.99,0.1248,2013-06-24 0:00
SO60804,530,1,4.99,0.1248,2013-06-24 0:00
SO61070,530,1,4.99,0.1248,2013-06-28 0:00
SO62121,530,1,4.99,0.1248,2013-07-14 0:00
SO62323,530,1,4.99,0.1248,2013-07-17 0:00
SO62372,530,1,4.99,0.1248,2013-07-18 0:00
SO63326,530,1,4.99,0.1248,2013-07-31 0:00
SO63396,530,1,4.99,0.1248,2013-08-01 0:00
SO63529,530,1,4.99,0.1248,2013-08-03 0:00
SO63658,530,1,4.99,0.1248,2013-08-05 0:00
SO64879,530,1,4.99,0.1248,2013-08-24 0:00
SO65840,530,1,4.99,0.1248,2013-09-06 0:00
SO66347,530,1,4.99,0.1248,2013-09-14 0:00
SO66539,530,1,4.99,0.1248,2013-09-17 0:00
SO67532,530,1,4.99,0.1248,2013-10-01 0:00
SO68058,530,1,4.99,0.1248,2013-10-09 0:00
SO68183,530,1,4.99,0.1248,2013-10-11 0:00
SO68653,530,1,4.99,0.1248,2013-10-18 0:00
SO68771,530,1,4.99,0.1248,2013-10-20 0:00
SO68774,530,1,4.99,0.1248,2013-10-20 0:00
SO68949,530,1,4.99,0.1248,2013-10-22 0:00
SO69199,530,1,4.99,0.1248,2013-10-26 0:00
SO69843,530,1,4.99,0.1248,2013-11-01 0:00
SO69900,530,1,4.99,0.1248,2013-11-02 0:00
SO70162,530,1,4.99,0.1248,2013-11-05 0:00
SO70972,530,1,4.99,0.1248,2013-11-17 0:00
SO70976,530,1,4.99,0.1248,2013-11-17 0:00
SO71053,530,1,4.99,0.1248,2013-11-18 0:00
SO72033,530,1,4.99,0.1248,2013-11-30 0:00
SO72093,530,1,4.99,0.1248,2013-12-01 0:00
SO72230,530,1,4.99,0.1248,2013-12-03 0:00
SO72323,530,1,4.99,0.1248,2013-12-04 0:00
SO73783,530,1,4.99,0.1248,2013-12-23 0:00
SO73831,530,1,4.99,0.1248,2013-12-24 0:00
SO73903,530,1,4.99,0.1248,2013-12-25 0:00
SO74436,530,1,4.99,0.1248,2014-01-06 0:00
SO74747,530,1,4.99,0.1248,2014-01-16 0:00
SO74835,530,1,4.99,0.1248,2014-01-19 0:00
SO74872,530,1,4.99,0.1248,2014-01-20 0:00
SO74994,530,1,4.99,0.1248,2014-01-24 0:00
SO51247,477,1,4.99,0.1248,2013-01-01 0:00
SO51509,477,1,4.99,0.1248,2013-01-17 0:00
SO51546,477,1,4.99,0.1248,2013-01-20 0:00
SO51689,477,1,4.99,0.1248,2013-01-27 0:00
SO51967,477,1,4.99,0.1248,2013-01-30 0:00
SO52102,477,1,4.99,0.1248,2013-02-01 0:00
SO52353,477,1,4.99,0.1248,2013-02-06 0:00
SO52356,477,1,4.99,0.1248,2013-02-06 0:00
SO53661,477,1,4.99,0.1248,2013-02-28 0:00
SO53693,477,1,4.99,0.1248,2013-03-01 0:00
SO54511,477,1,4.99,0.1248,2013-03-16 0:00
SO54522,477,1,4.99,0.1248,2013-03-16 0:00
SO54758,477,1,4.99,0.1248,2013-03-20 0:00
SO54878,477,1,4.99,0.1248,2013-03-22 0:00
SO55454,477,1,4.99,0.1248,2013-04-01 0:00
SO55503,477,1,4.99,0.1248,2013-04-01 0:00
SO55776,477,1,4.99,0.1248,2013-04-06 0:00
SO55787,477,1,4.99,0.1248,2013-04-06 0:00
SO55864,477,1,4.99,0.1248,2013-04-07 0:00
SO55925,477,1,4.99,0.1248,2013-04-09 0:00
SO55958,477,1,4.99,0.1248,2013-04-09 0:00
SO56016,477,1,4.99,0.1248,2013-04-10 0:00
SO56028,477,1,4.99,0.1248,2013-04-11 0:00
SO56186,477,1,4.99,0.1248,2013-04-13 0:00
SO56257,477,1,4.99,0.1248,2013-04-15 0:00
SO56335,477,1,4.99,0.1248,2013-04-17 0:00
SO56480,477,1,4.99,0.1248,2013-04-19 0:00
SO57315,477,1,4.99,0.1248,2013-05-02 0:00
SO57461,477,1,4.99,0.1248,2013-05-04 0:00
SO57480,477,1,4.99,0.1248,2013-05-04 0:00
SO57592,477,1,4.99,0.1248,2013-05-06 0:00
SO57690,477,1,4.99,0.1248,2013-05-09 0:00
SO57745,477,1,4.99,0.1248,2013-05-09 0:00
SO57803,477,1,4.99,0.1248,2013-05-11 0:00
SO57842,477,1,4.99,0.1248,2013-05-11 0:00
SO58222,477,1,4.99,0.1248,2013-05-18 0:00
SO58582,477,1,4.99,0.1248,2013-05-24 0:00
SO59112,477,1,4.99,0.1248,2013-05-30 0:00
SO59138,477,1,4.99,0.1248,2013-05-30 0:00
SO59274,477,1,4.99,0.1248,2013-06-02 0:00
SO59407,477,1,4.99,0.1248,2013-06-04 0:00
SO59477,477,1,4.99,0.1248,2013-06-04 0:00
SO59904,477,1,4.99,0.1248,2013-06-11 0:00
SO60484,477,1,4.99,0.1248,2013-06-19 0:00
SO60571,477,1,4.99,0.1248,2013-06-21 0:00
SO60624,477,1,4.99,0.1248,2013-06-21 0:00
SO60830,477,1,4.99,0.1248,2013-06-24 0:00
SO60831,477,1,4.99,0.1248,2013-06-24 0:00
SO61092,477,1,4.99,0.1248,2013-06-28 0:00
SO62177,477,1,4.99,0.1248,2013-07-15 0:00
SO62243,477,1,4.99,0.1248,2013-07-16 0:00
SO62376,477,1,4.99,0.1248,2013-07-18 0:00
SO62427,477,1,4.99,0.1248,2013-07-19 0:00
SO62439,477,1,4.99,0.1248,2013-07-19 0:00
SO62502,477,1,4.99,0.1248,2013-07-20 0:00
SO62562,477,1,4.99,0.1248,2013-07-21 0:00
SO62641,477,1,4.99,0.1248,2013-07-23 0:00
SO63391,477,1,4.99,0.1248,2013-08-01 0:00
SO63665,477,1,4.99,0.1248,2013-08-05 0:00
SO63876,477,1,4.99,0.1248,2013-08-08 0:00
SO63920,477,1,4.99,0.1248,2013-08-09 0:00
SO63955,477,1,4.99,0.1248,2013-08-10 0:00
SO64389,477,1,4.99,0.1248,2013-08-17 0:00
SO64454,477,1,4.99,0.1248,2013-08-18 0:00
SO64519,477,1,4.99,0.1248,2013-08-18 0:00
SO64567,477,1,4.99,0.1248,2013-08-19 0:00
SO64581,477,1,4.99,0.1248,2013-08-19 0:00
SO65059,477,1,4.99,0.1248,2013-08-27 0:00
SO65561,477,1,4.99,0.1248,2013-09-02 0:00
SO65600,477,1,4.99,0.1248,2013-09-02 0:00
SO66011,477,1,4.99,0.1248,2013-09-08 0:00
SO66257,477,1,4.99,0.1248,2013-09-12 0:00
SO66374,477,1,4.99,0.1248,2013-09-15 0:00
SO66431,477,1,4.99,0.1248,2013-09-15 0:00
SO66576,477,1,4.99,0.1248,2013-09-18 0:00
SO66617,477,1,4.99,0.1248,2013-09-18 0:00
SO66708,477,1,4.99,0.1248,2013-09-20 0:00
SO66761,477,1,4.99,0.1248,2013-09-20 0:00
SO67013,477,1,4.99,0.1248,2013-09-24 0:00
SO67072,477,1,4.99,0.1248,2013-09-25 0:00
SO67142,477,1,4.99,0.1248,2013-09-27 0:00
SO67427,477,1,4.99,0.1248,2013-09-30 0:00
SO67430,477,1,4.99,0.1248,2013-09-30 0:00
SO67478,477,1,4.99,0.1248,2013-09-30 0:00
SO67569,477,1,4.99,0.1248,2013-10-01 0:00
SO67848,477,1,4.99,0.1248,2013-10-06 0:00
SO67937,477,1,4.99,0.1248,2013-10-07 0:00
SO68023,477,1,4.99,0.1248,2013-10-08 0:00
SO68064,477,1,4.99,0.1248,2013-10-09 0:00
SO68339,477,1,4.99,0.1248,2013-10-13 0:00
SO68785,477,1,4.99,0.1248,2013-10-20 0:00
SO69651,477,1,4.99,0.1248,2013-10-29 0:00
SO69657,477,1,4.99,0.1248,2013-10-29 0:00
SO70171,477,1,4.99,0.1248,2013-11-06 0:00
SO70518,477,1,4.99,0.1248,2013-11-10 0:00
SO70800,477,1,4.99,0.1248,2013-11-14 0:00
SO70828,477,1,4.99,0.1248,2013-11-15 0:00
SO70867,477,1,4.99,0.1248,2013-11-15 0:00
SO70909,477,1,4.99,0.1248,2013-11-16 0:00
SO70968,477,1,4.99,0.1248,2013-11-17 0:00
SO71017,477,1,4.99,0.1248,2013-11-17 0:00
SO71468,477,1,4.99,0.1248,2013-11-24 0:00
SO71553,477,1,4.99,0.1248,2013-11-25 0:00
SO71554,477,1,4.99,0.1248,2013-11-25 0:00
SO71630,477,1,4.99,0.1248,2013-11-27 0:00
SO71747,477,1,4.99,0.1248,2013-11-28 0:00
SO72868,477,1,4.99,0.1248,2013-12-12 0:00
SO72948,477,1,4.99,0.1248,2013-12-12 0:00
SO73064,477,1,4.99,0.1248,2013-12-14 0:00
SO73150,477,1,4.99,0.1248,2013-12-15 0:00
SO73330,477,1,4.99,0.1248,2013-12-17 0:00
SO73350,477,1,4.99,0.1248,2013-12-18 0:00
SO73496,477,1,4.99,0.1248,2013-12-19 0:00
SO74002,477,1,4.99,0.1248,2013-12-26 0:00
SO75053,477,1,4.99,0.1248,2014-01-26 0:00
SO51208,222,1,34.99,0.8748,2012-12-30 0:00
SO51278,222,1,34.99,0.8748,2013-01-03 0:00
SO51287,222,1,34.99,0.8748,2013-01-04 0:00
SO51296,222,1,34.99,0.8748,2013-01-04 0:00
SO51299,222,1,34.99,0.8748,2013-01-04 0:00
SO51323,222,1,34.99,0.8748,2013-01-06 0:00
SO51373,222,1,34.99,0.8748,2013-01-08 0:00
SO51501,222,1,34.99,0.8748,2013-01-16 0:00
SO52100,222,1,34.99,0.8748,2013-02-01 0:00
SO52137,222,1,34.99,0.8748,2013-02-02 0:00
SO52295,222,1,34.99,0.8748,2013-02-05 0:00
SO52773,222,1,34.99,0.8748,2013-02-14 0:00
SO52812,222,1,34.99,0.8748,2013-02-15 0:00
SO52882,222,1,34.99,0.8748,2013-02-16 0:00
SO52965,222,1,34.99,0.8748,2013-02-19 0:00
SO53184,222,1,34.99,0.8748,2013-02-22 0:00
SO53449,222,1,34.99,0.8748,2013-02-27 0:00
SO53850,222,1,34.99,0.8748,2013-03-04 0:00
SO54036,222,1,34.99,0.8748,2013-03-07 0:00
SO54066,222,1,34.99,0.8748,2013-03-08 0:00
SO54407,222,1,34.99,0.8748,2013-03-14 0:00
SO55033,222,1,34.99,0.8748,2013-03-26 0:00
SO55378,222,1,34.99,0.8748,2013-03-30 0:00
SO55735,222,1,34.99,0.8748,2013-04-05 0:00
SO55932,222,1,34.99,0.8748,2013-04-09 0:00
SO57219,222,1,34.99,0.8748,2013-04-30 0:00
SO57276,222,1,34.99,0.8748,2013-05-01 0:00
SO57532,222,1,34.99,0.8748,2013-05-05 0:00
SO57618,222,1,34.99,0.8748,2013-05-07 0:00
SO57829,222,1,34.99,0.8748,2013-05-11 0:00
SO58047,222,1,34.99,0.8748,2013-05-15 0:00
SO58272,222,1,34.99,0.8748,2013-05-19 0:00
SO58314,222,1,34.99,0.8748,2013-05-20 0:00
SO58352,222,1,34.99,0.8748,2013-05-21 0:00
SO58530,222,1,34.99,0.8748,2013-05-23 0:00
SO58775,222,1,34.99,0.8748,2013-05-27 0:00
SO59679,222,1,34.99,0.8748,2013-06-07 0:00
SO59974,222,1,34.99,0.8748,2013-06-11 0:00
SO60950,222,1,34.99,0.8748,2013-06-26 0:00
SO61323,222,1,34.99,0.8748,2013-07-01 0:00
SO61324,222,1,34.99,0.8748,2013-07-01 0:00
SO61424,222,1,34.99,0.8748,2013-07-02 0:00
SO62074,222,1,34.99,0.8748,2013-07-13 0:00
SO62240,222,1,34.99,0.8748,2013-07-16 0:00
SO62406,222,1,34.99,0.8748,2013-07-19 0:00
SO62529,222,1,34.99,0.8748,2013-07-20 0:00
SO62605,222,1,34.99,0.8748,2013-07-22 0:00
SO62764,222,1,34.99,0.8748,2013-07-25 0:00
SO62980,222,1,34.99,0.8748,2013-07-28 0:00
SO63325,222,1,34.99,0.8748,2013-07-31 0:00
SO63345,222,1,34.99,0.8748,2013-07-31 0:00
SO63702,222,1,34.99,0.8748,2013-08-06 0:00
SO64619,222,1,34.99,0.8748,2013-08-20 0:00
SO64656,222,1,34.99,0.8748,2013-08-20 0:00
SO64770,222,1,34.99,0.8748,2013-08-22 0:00
SO65021,222,1,34.99,0.8748,2013-08-27 0:00
SO65366,222,1,34.99,0.8748,2013-08-29 0:00
SO65482,222,1,34.99,0.8748,2013-08-31 0:00
SO65677,222,1,34.99,0.8748,2013-09-03 0:00
SO65776,222,1,34.99,0.8748,2013-09-05 0:00
SO65890,222,1,34.99,0.8748,2013-09-07 0:00
SO66004,222,1,34.99,0.8748,2013-09-08 0:00
SO66498,222,1,34.99,0.8748,2013-09-16 0:00
SO66521,222,1,34.99,0.8748,2013-09-17 0:00
SO66537,222,1,34.99,0.8748,2013-09-17 0:00
SO66700,222,1,34.99,0.8748,2013-09-20 0:00
SO67143,222,1,34.99,0.8748,2013-09-27 0:00
SO67408,222,1,34.99,0.8748,2013-09-29 0:00
SO67460,222,1,34.99,0.8748,2013-09-30 0:00
SO67621,222,1,34.99,0.8748,2013-10-02 0:00
SO67684,222,1,34.99,0.8748,2013-10-03 0:00
SO67763,222,1,34.99,0.8748,2013-10-04 0:00
SO68230,222,1,34.99,0.8748,2013-10-12 0:00
SO68315,222,1,34.99,0.8748,2013-10-13 0:00
SO68618,222,1,34.99,0.8748,2013-10-17 0:00
SO69173,222,1,34.99,0.8748,2013-10-26 0:00
SO69240,222,1,34.99,0.8748,2013-10-26 0:00
SO69652,222,1,34.99,0.8748,2013-10-29 0:00
SO69718,222,1,34.99,0.8748,2013-10-30 0:00
SO69737,222,1,34.99,0.8748,2013-10-31 0:00
SO69880,222,1,34.99,0.8748,2013-11-02 0:00
SO70007,222,1,34.99,0.8748,2013-11-03 0:00
SO70019,222,1,34.99,0.8748,2013-11-04 0:00
SO70086,222,1,34.99,0.8748,2013-11-04 0:00
SO70204,222,1,34.99,0.8748,2013-11-06 0:00
SO70410,222,1,34.99,0.8748,2013-11-09 0:00
SO70645,222,1,34.99,0.8748,2013-11-12 0:00
SO70901,222,1,34.99,0.8748,2013-11-16 0:00
SO71024,222,1,34.99,0.8748,2013-11-18 0:00
SO71178,222,1,34.99,0.8748,2013-11-20 0:00
SO71502,222,1,34.99,0.8748,2013-11-25 0:00
SO71749,222,1,34.99,0.8748,2013-11-28 0:00
SO71976,222,1,34.99,0.8748,2013-11-29 0:00
SO72949,222,1,34.99,0.8748,2013-12-12 0:00
SO72998,222,1,34.99,0.8748,2013-12-13 0:00
SO73141,222,1,34.99,0.8748,2013-12-15 0:00
SO73145,222,1,34.99,0.8748,2013-12-15 0:00
SO73367,222,1,34.99,0.8748,2013-12-18 0:00
SO73546,222,1,34.99,0.8748,2013-12-20 0:00
SO73661,222,1,34.99,0.8748,2013-12-22 0:00
SO73825,222,1,34.99,0.8748,2013-12-24 0:00
SO73898,222,1,34.99,0.8748,2013-12-25 0:00
SO74019,222,1,34.99,0.8748,2013-12-26 0:00
SO74144,222,1,34.99,0.8748,2013-12-28 0:00
SO74527,222,1,34.99,0.8748,2014-01-09 0:00
SO74610,222,1,34.99,0.8748,2014-01-12 0:00
SO51271,217,1,34.99,0.8748,2013-01-03 0:00
SO51279,217,1,34.99,0.8748,2013-01-03 0:00
SO51658,217,1,34.99,0.8748,2013-01-25 0:00
SO51905,217,1,34.99,0.8748,2013-01-28 0:00
SO52604,217,1,34.99,0.8748,2013-02-11 0:00
SO52639,217,1,34.99,0.8748,2013-02-12 0:00
SO52666,217,1,34.99,0.8748,2013-02-12 0:00
SO53039,217,1,34.99,0.8748,2013-02-20 0:00
SO53272,217,1,34.99,0.8748,2013-02-24 0:00
SO53342,217,1,34.99,0.8748,2013-02-25 0:00
SO53652,217,1,34.99,0.8748,2013-02-28 0:00
SO53764,217,1,34.99,0.8748,2013-03-02 0:00
SO53871,217,1,34.99,0.8748,2013-03-04 0:00
SO53951,217,1,34.99,0.8748,2013-03-06 0:00
SO54037,217,1,34.99,0.8748,2013-03-07 0:00
SO54245,217,1,34.99,0.8748,2013-03-11 0:00
SO54630,217,1,34.99,0.8748,2013-03-18 0:00
SO54670,217,1,34.99,0.8748,2013-03-19 0:00
SO54917,217,1,34.99,0.8748,2013-03-23 0:00
SO55232,217,1,34.99,0.8748,2013-03-29 0:00
SO55383,217,1,34.99,0.8748,2013-03-30 0:00
SO56004,217,1,34.99,0.8748,2013-04-10 0:00
SO56178,217,1,34.99,0.8748,2013-04-13 0:00
SO56299,217,1,34.99,0.8748,2013-04-16 0:00
SO56858,217,1,34.99,0.8748,2013-04-27 0:00
SO56987,217,1,34.99,0.8748,2013-04-29 0:00
SO57314,217,1,34.99,0.8748,2013-05-02 0:00
SO57591,217,1,34.99,0.8748,2013-05-06 0:00
SO57700,217,1,34.99,0.8748,2013-05-09 0:00
SO57820,217,1,34.99,0.8748,2013-05-11 0:00
SO58112,217,1,34.99,0.8748,2013-05-16 0:00
SO58580,217,1,34.99,0.8748,2013-05-24 0:00
SO59179,217,1,34.99,0.8748,2013-05-31 0:00
SO59589,217,1,34.99,0.8748,2013-06-06 0:00
SO59751,217,1,34.99,0.8748,2013-06-08 0:00
SO59833,217,1,34.99,0.8748,2013-06-10 0:00
SO60294,217,1,34.99,0.8748,2013-06-16 0:00
SO60446,217,1,34.99,0.8748,2013-06-18 0:00
SO60670,217,1,34.99,0.8748,2013-06-22 0:00
SO60798,217,1,34.99,0.8748,2013-06-24 0:00
SO60801,217,1,34.99,0.8748,2013-06-24 0:00
SO61563,217,1,34.99,0.8748,2013-07-05 0:00
SO62392,217,1,34.99,0.8748,2013-07-18 0:00
SO62563,217,1,34.99,0.8748,2013-07-21 0:00
SO62975,217,1,34.99,0.8748,2013-07-28 0:00
SO63302,217,1,34.99,0.8748,2013-07-31 0:00
SO63749,217,1,34.99,0.8748,2013-08-06 0:00
SO63814,217,1,34.99,0.8748,2013-08-07 0:00
SO64251,217,1,34.99,0.8748,2013-08-15 0:00
SO64565,217,1,34.99,0.8748,2013-08-19 0:00
SO64609,217,1,34.99,0.8748,2013-08-19 0:00
SO64673,217,1,34.99,0.8748,2013-08-20 0:00
SO64932,217,1,34.99,0.8748,2013-08-25 0:00
SO65116,217,1,34.99,0.8748,2013-08-28 0:00
SO65324,217,1,34.99,0.8748,2013-08-29 0:00
SO65426,217,1,34.99,0.8748,2013-08-30 0:00
SO65607,217,1,34.99,0.8748,2013-09-02 0:00
